,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift
2878,AZ,F,1887.0,591.0,360.0,672.0,402.0,14056.0,15.0
2879,WA,M,439.0,143.0,187.0,189.0,230.0,10453.0,7.333333333
2880,MS,F,407.0,182.0,231.0,236.0,282.0,8199.0,5.8
2881,FL,M,1098.0,374.0,386.0,427.0,432.0,16263.0,22.78571429
2882,IN,M,709.0,403.0,459.0,485.0,549.0,21035.0,10.0
2883,CA,F,546.0,191.0,208.0,219.0,234.0,5846.0,10.0
2884,FL,F,1073.0,377.0,407.0,411.0,456.0,15296.0,11.66666667
2885,OK,F,303.0,177.0,204.0,225.0,245.0,8573.0,3.75
2886,CA,F,690.0,315.0,353.0,330.0,367.0,12427.0,11.52631579
2887,MO,M,589.0,353.0,388.0,398.0,433.0,14056.0,8.777777778
2888,NC,F,610.0,376.0,427.0,347.0,392.0,13105.0,8.0
2889,AR,F,332.0,170.0,222.0,233.0,269.0,8725.0,15.0
2890,MI,F,355.0,293.0,312.0,312.0,320.0,14056.0,15.0
2891,IL,M,549.0,292.0,327.0,313.0,352.0,11100.0,16.42857143
2892,WI,M,483.0,241.0,281.0,286.0,330.0,14056.0,7.5
2893,TX,M,1438.0,366.0,570.0,534.0,622.0,21758.0,12.57142857
2894,IL,F,1191.0,357.0,362.0,455.0,466.0,14056.0,10.0
2895,LA,F,801.0,425.0,441.0,469.0,498.0,18631.0,9.789473684
2896,IN,F,333.0,224.0,273.0,281.0,322.0,11513.0,11.66666667
2897,NC,F,1521.0,405.0,419.0,464.0,508.0,14056.0,6.875
2898,FL,M,948.0,330.0,365.0,368.0,411.0,17728.0,9.4
2899,CO,F,698.0,377.0,395.0,382.0,407.0,13327.0,20.0
2900,WA,F,735.0,192.0,235.0,256.0,300.0,10690.0,13.28571429
2901,LA,F,565.0,284.0,297.0,304.0,309.0,14056.0,10.0
2902,KY,F,448.0,139.0,303.0,197.0,330.0,10164.0,5.142857143
2903,AZ,M,1137.0,451.0,490.0,503.0,564.0,25510.0,20.0
2904,IL,M,1326.0,550.0,503.0,675.0,644.0,17543.0,10.0
2905,IL,F,423.0,213.0,280.0,276.0,330.0,11676.0,8.166666667
2906,CA,F,1431.0,243.0,289.0,289.0,331.0,12639.0,10.0
2907,CA,F,770.0,226.0,248.0,270.0,283.0,14056.0,9.166666667
2908,AL,M,682.0,451.0,462.0,443.0,485.0,17756.0,12.7
2909,CO,F,663.0,375.0,406.0,399.0,425.0,12667.0,12.7
2910,CA,F,1909.0,417.0,510.0,468.0,550.0,23187.0,12.5
2911,AZ,M,727.0,350.0,381.0,399.0,426.0,20399.0,11.2
2912,CO,F,729.0,324.0,343.0,400.0,447.0,16479.0,4.894736842
2913,IA,M,424.0,294.0,332.0,310.0,368.0,14056.0,10.0
2914,TX,M,693.0,292.0,325.0,352.0,377.0,10971.0,10.0
2915,FL,F,737.0,273.0,363.0,338.0,383.0,15847.0,7.038461539
2916,IN,F,331.0,322.0,370.0,320.0,368.0,13193.0,14.0
2917,NC,M,355.0,219.0,283.0,250.0,285.0,9550.0,10.0
2918,FL,M,466.0,271.0,292.0,291.0,325.0,11148.0,5.0
2919,MO,F,835.0,401.0,423.0,487.0,537.0,20242.0,3.375
2920,FL,F,1258.0,599.0,634.0,649.0,692.0,21114.0,8.296296296
2921,FL,M,482.0,119.0,226.0,234.0,294.0,8265.0,12.53846154
2922,KS,M,404.0,277.0,279.0,322.0,339.0,10275.0,7.307692308
2923,NC,F,1024.0,303.0,344.0,364.0,404.0,16209.0,6.394736842
2924,CO,F,989.0,472.0,477.0,507.0,507.0,16856.0,12.08333333
2925,WI,F,691.0,249.0,406.0,311.0,436.0,13489.0,5.0
2926,MN,M,906.0,476.0,617.0,563.0,668.0,22377.0,10.0
2927,CO,F,831.0,408.0,415.0,426.0,445.0,12932.0,10.0
2928,IA,M,740.0,555.0,585.0,616.0,669.0,20144.0,14.22222222
2929,OK,M,566.0,216.0,277.0,279.0,307.0,11117.0,11.33333333
2930,CA,F,1872.0,382.0,445.0,421.0,483.0,14056.0,3.857142857
2931,SC,F,381.0,219.0,267.0,257.0,282.0,8259.0,9.0625
2932,FL,F,914.0,321.0,363.0,371.0,409.0,17804.0,10.33333333
2933,CA,F,770.0,357.0,385.0,431.0,455.0,16115.0,17.91666667
2934,CA,F,1400.0,246.0,304.0,281.0,331.0,11924.0,10.0
2935,CA,F,1546.0,320.0,388.0,379.0,421.0,13648.0,7.0
2936,CA,F,1353.0,218.0,349.0,290.0,371.0,14010.0,7.05
2937,AZ,M,1117.0,475.0,501.0,527.0,551.0,16341.0,7.5
2938,AL,M,549.0,401.0,459.0,435.0,475.0,16638.0,6.75
2939,TX,M,391.0,243.0,263.0,255.0,302.0,10702.0,16.0
2940,MI,M,780.0,395.0,434.0,494.0,548.0,18605.0,10.0
2941,CA,F,680.0,235.0,243.0,282.0,287.0,7362.0,13.0
2942,IL,F,852.0,377.0,401.0,383.0,417.0,13398.0,4.076923077
2943,TX,F,992.0,551.0,568.0,573.0,602.0,17993.0,6.545454545
2944,CA,M,2051.0,503.0,519.0,547.0,568.0,17646.0,7.666666667
2945,TN,F,325.0,148.0,181.0,171.0,209.0,6334.0,10.0
2946,TN,F,672.0,179.0,356.0,260.0,373.0,15936.0,11.5
2947,IL,M,1977.0,312.0,693.0,357.0,768.0,22666.0,10.0
2948,FL,M,1437.0,385.0,444.0,480.0,551.0,23079.0,12.76
2949,WA,F,563.0,340.0,430.0,366.0,414.0,14056.0,4.941176471
2950,AZ,F,1099.0,351.0,513.0,421.0,564.0,22396.0,9.375
2951,AZ,F,707.0,211.0,312.0,258.0,323.0,14226.0,6.75
2952,FL,F,842.0,377.0,375.0,446.0,461.0,15608.0,7.5
2953,KY,F,354.0,250.0,256.0,277.0,289.0,9288.0,7.7
2954,WI,F,720.0,399.0,432.0,406.0,446.0,14215.0,8.8
2955,AR,M,419.0,235.0,277.0,284.0,317.0,10482.0,5.227272727
2956,CA,M,1538.0,303.0,343.0,355.0,389.0,13191.0,6.2
2957,CA,F,1281.0,312.0,386.0,372.0,403.0,11428.0,8.333333333
2958,TX,F,680.0,339.0,387.0,352.0,382.0,10577.0,10.0
2959,IL,F,1000.0,271.0,458.0,377.0,479.0,16266.0,17.33333333
2960,MI,M,279.0,119.0,165.0,170.0,207.0,6680.0,12.0
2961,CA,M,2074.0,495.0,515.0,560.0,586.0,14056.0,6.5
2962,IA,F,478.0,313.0,397.0,331.0,388.0,12606.0,11.7
2963,NV,F,948.0,325.0,353.0,367.0,398.0,15038.0,11.5
2964,LA,M,1730.0,312.0,360.0,357.0,402.0,14056.0,13.75
2965,WI,M,1375.0,79.0,171.0,125.0,221.0,14056.0,7.0
2966,TX,F,398.0,216.0,258.0,275.0,308.0,11289.0,15.0
2967,KY,M,633.0,309.0,326.0,351.0,391.0,13407.0,12.33333333
2968,CA,F,770.0,274.0,348.0,315.0,417.0,16569.0,14.18181818
2969,FL,F,914.0,321.0,363.0,371.0,409.0,17804.0,11.0
2970,WA,F,705.0,250.0,304.0,308.0,330.0,13764.0,10.54054054
2971,NC,F,2018.0,312.0,360.0,357.0,402.0,26070.0,4.722222222
2972,MI,M,1072.0,545.0,597.0,600.0,602.0,18492.0,15.53846154
2973,FL,M,967.0,434.0,463.0,478.0,501.0,17052.0,9.333333333
2974,CA,F,770.0,312.0,360.0,357.0,402.0,14056.0,10.0
2975,NC,M,1610.0,413.0,644.0,551.0,721.0,24479.0,12.5
2976,CA,F,1613.0,350.0,352.0,403.0,408.0,8897.0,6.548387097
2977,FL,M,934.0,273.0,353.0,357.0,392.0,10327.0,12.22222222
2978,CA,F,1143.0,310.0,374.0,356.0,376.0,14056.0,6.266666667
2979,IL,M,927.0,231.0,250.0,280.0,299.0,15037.0,6.647058824
2980,IN,M,431.0,269.0,307.0,309.0,338.0,10493.0,5.8
2981,FL,F,803.0,290.0,361.0,350.0,382.0,14138.0,5.666666667
2982,IL,F,753.0,333.0,393.0,371.0,425.0,14164.0,12.57142857
2983,CA,M,1838.0,468.0,465.0,536.0,493.0,13500.0,5.142857143
2984,AZ,F,619.0,187.0,215.0,197.0,242.0,13361.0,14.1
2985,OR,M,864.0,358.0,409.0,410.0,464.0,16065.0,11.0
2986,IL,M,1279.0,410.0,456.0,403.0,466.0,14056.0,10.0
2987,AZ,F,613.0,183.0,236.0,226.0,271.0,9700.0,7.15
2988,KY,F,870.0,481.0,514.0,515.0,555.0,22886.0,7.3
2989,CA,F,770.0,495.0,508.0,492.0,519.0,17382.0,10.81818182
2990,WI,M,668.0,351.0,386.0,352.0,376.0,13340.0,13.25
2991,TX,F,813.0,465.0,485.0,489.0,511.0,14056.0,10.0
2992,CA,F,770.0,621.0,657.0,664.0,402.0,14056.0,22.5
2993,GA,F,1034.0,511.0,534.0,558.0,574.0,19422.0,9.0
2994,MI,F,605.0,396.0,454.0,426.0,486.0,15062.0,20.0
2995,MO,M,240.0,202.0,232.0,243.0,267.0,9288.0,7.909090909
2996,OR,M,829.0,397.0,485.0,379.0,456.0,14994.0,20.0
2997,CA,F,1189.0,278.0,310.0,325.0,343.0,14056.0,13.5
2998,CA,F,2076.0,418.0,443.0,479.0,505.0,16340.0,6.666666667
2999,CA,M,1679.0,503.0,519.0,553.0,560.0,16142.0,7.6
3000,NC,M,996.0,334.0,370.0,391.0,405.0,15432.0,10.0
3001,TX,M,1136.0,505.0,531.0,578.0,590.0,24454.0,10.0
3002,TX,M,770.0,606.0,360.0,700.0,402.0,14056.0,10.625
3003,TX,F,395.0,115.0,154.0,177.0,199.0,5058.0,6.214285714
3004,NC,F,897.0,309.0,360.0,366.0,417.0,16489.0,14.5
3005,TN,F,753.0,370.0,383.0,412.0,437.0,13078.0,19.22222222
3006,CO,F,494.0,140.0,161.0,175.0,245.0,13810.0,10.0
3007,CA,M,1600.0,548.0,551.0,603.0,608.0,21369.0,17.0
3008,WI,F,273.0,207.0,231.0,220.0,402.0,6104.0,10.07692308
3009,CA,F,1500.0,258.0,346.0,331.0,414.0,15518.0,10.44444444
3010,CA,F,1941.0,433.0,412.0,474.0,450.0,14056.0,13.65217391
3011,NC,F,615.0,311.0,348.0,357.0,369.0,12294.0,7.363636364
3012,IL,F,917.0,462.0,480.0,434.0,474.0,14056.0,5.285714286
3013,NM,M,1590.0,524.0,575.0,357.0,682.0,14056.0,10.21428571
3014,GA,M,554.0,275.0,345.0,324.0,444.0,13618.0,20.0
3015,SC,F,714.0,191.0,302.0,256.0,333.0,9798.0,5.0
3016,OR,M,690.0,374.0,392.0,412.0,420.0,13265.0,10.125
3017,MO,M,566.0,352.0,378.0,363.0,380.0,13762.0,10.0
3018,NM,M,1208.0,497.0,603.0,574.0,670.0,14056.0,13.0
3019,WI,M,677.0,272.0,372.0,331.0,387.0,15924.0,11.25
3020,AZ,M,1079.0,623.0,614.0,650.0,648.0,20170.0,10.0
3021,MI,F,354.0,207.0,234.0,266.0,295.0,9393.0,6.111111111
3022,GA,F,1216.0,541.0,621.0,527.0,687.0,14056.0,5.909090909
3023,NC,M,538.0,238.0,313.0,269.0,331.0,12431.0,15.33333333
3024,GA,F,618.0,312.0,363.0,375.0,412.0,12727.0,7.25
3025,KY,M,184.0,129.0,152.0,192.0,221.0,6801.0,10.4
3026,NV,F,950.0,365.0,402.0,390.0,427.0,15436.0,10.0
3027,GA,F,650.0,267.0,304.0,322.0,355.0,11773.0,6.5
3028,TX,M,550.0,282.0,401.0,365.0,433.0,15296.0,5.518518519
3029,OR,F,866.0,308.0,375.0,410.0,465.0,16560.0,13.33333333
3030,CA,F,2130.0,315.0,309.0,380.0,380.0,11583.0,5.705882353
3031,IL,F,978.0,301.0,434.0,355.0,467.0,14771.0,5.0
3032,NC,M,487.0,273.0,308.0,275.0,314.0,13272.0,4.0
3033,MI,F,859.0,473.0,499.0,503.0,529.0,14056.0,10.33333333
3034,NM,F,359.0,164.0,186.0,223.0,242.0,7312.0,8.222222222
3035,CA,F,770.0,374.0,514.0,473.0,402.0,14056.0,10.0
3036,CA,M,1088.0,278.0,308.0,335.0,380.0,15011.0,10.83333333
3037,LA,M,646.0,228.0,237.0,299.0,291.0,10918.0,3.190476191
3038,MI,F,740.0,401.0,450.0,446.0,491.0,15718.0,5.764705882
3039,IN,M,1781.0,312.0,360.0,357.0,402.0,14056.0,15.0
3040,NV,M,1003.0,258.0,322.0,318.0,386.0,15748.0,7.038461539
3041,AZ,F,988.0,310.0,327.0,372.0,372.0,14315.0,10.0
3042,MI,M,1478.0,576.0,605.0,575.0,606.0,19378.0,15.125
3043,IL,F,687.0,405.0,410.0,431.0,452.0,14237.0,10.0
3044,OR,F,457.0,187.0,256.0,197.0,267.0,12886.0,15.0
3045,CA,F,1884.0,454.0,458.0,490.0,490.0,14776.0,10.0
3046,AR,F,516.0,272.0,337.0,303.0,344.0,14056.0,5.578947368
3047,CA,F,1545.0,305.0,326.0,360.0,376.0,14056.0,16.25
3048,CA,F,770.0,511.0,539.0,566.0,587.0,25314.0,8.315789474
3049,FL,F,845.0,312.0,351.0,496.0,511.0,25715.0,4.875
3050,TN,F,1239.0,534.0,571.0,624.0,653.0,23901.0,15.84615385
3051,IL,F,753.0,387.0,432.0,417.0,452.0,17356.0,10.0
3052,CA,F,770.0,312.0,360.0,357.0,402.0,14056.0,10.0
3053,CA,F,1387.0,406.0,464.0,403.0,442.0,12732.0,11.4
3054,IL,F,568.0,220.0,279.0,282.0,353.0,12599.0,3.444444444
3055,WA,F,917.0,391.0,463.0,476.0,519.0,16290.0,8.571428571
3056,TX,F,243.0,132.0,147.0,154.0,160.0,4960.0,9.0625
3057,MO,F,844.0,340.0,373.0,356.0,358.0,12280.0,20.0
3058,IA,M,338.0,260.0,315.0,336.0,386.0,14351.0,4.0
3059,IL,F,1118.0,510.0,563.0,562.0,607.0,22026.0,14.38461539
3060,WI,M,640.0,376.0,404.0,384.0,411.0,12455.0,14.0
3061,MO,F,770.0,103.0,239.0,161.0,278.0,10556.0,8.352941177
3062,MS,F,557.0,190.0,302.0,267.0,346.0,9593.0,10.0
3063,KS,F,477.0,219.0,221.0,274.0,314.0,10490.0,9.1
3064,MI,M,1089.0,541.0,580.0,581.0,626.0,19313.0,12.33333333
3065,TX,M,639.0,242.0,236.0,274.0,269.0,14056.0,6.55
3066,CA,F,770.0,195.0,260.0,263.0,292.0,14056.0,10.0
3067,SC,F,664.0,219.0,283.0,286.0,334.0,18368.0,12.4
3068,MI,F,690.0,304.0,334.0,353.0,383.0,12933.0,22.22222222
3069,MN,F,391.0,280.0,323.0,326.0,375.0,12693.0,10.0
3070,NC,F,732.0,312.0,414.0,400.0,462.0,17541.0,7.285714286
3071,WA,M,976.0,479.0,515.0,536.0,571.0,20488.0,8.111111111
3072,CO,F,728.0,306.0,335.0,297.0,330.0,10468.0,11.22222222
3073,TX,M,376.0,179.0,234.0,234.0,287.0,10225.0,8.085
3074,IA,M,466.0,224.0,266.0,258.0,311.0,11257.0,16.25
3075,FL,F,1657.0,264.0,360.0,388.0,491.0,23026.0,4.1
3076,AZ,F,785.0,390.0,487.0,465.0,530.0,20699.0,9.4
3077,IL,M,927.0,388.0,464.0,391.0,431.0,15328.0,10.0
3078,CA,M,2130.0,315.0,309.0,380.0,380.0,11583.0,15.0
3079,NV,F,1446.0,509.0,520.0,544.0,556.0,22085.0,14.8
3080,CO,F,493.0,220.0,252.0,264.0,324.0,12802.0,13.3
3081,OR,F,450.0,217.0,208.0,270.0,269.0,8816.0,7.625
3082,AZ,F,778.0,280.0,298.0,290.0,313.0,11652.0,6.428571429
3083,AZ,F,1250.0,218.0,459.0,328.0,441.0,13293.0,8.65
3084,AL,M,425.0,264.0,245.0,311.0,320.0,9998.0,12.33333333
3085,AZ,M,842.0,247.0,266.0,277.0,321.0,14056.0,12.5
3086,MI,F,1092.0,580.0,587.0,620.0,631.0,17240.0,8.333333333
3087,IN,M,625.0,319.0,362.0,362.0,411.0,13847.0,8.5
3088,MO,F,643.0,257.0,272.0,296.0,321.0,14056.0,10.0
3089,AZ,M,676.0,379.0,409.0,380.0,433.0,14056.0,6.75
3090,IN,F,1101.0,518.0,631.0,615.0,701.0,14056.0,10.0
3091,NV,F,706.0,283.0,316.0,339.0,371.0,14352.0,6.47826087
3092,AZ,F,1573.0,569.0,572.0,357.0,702.0,14056.0,7.235294118
3093,CA,F,1745.0,386.0,348.0,398.0,357.0,10891.0,10.41463415
3094,FL,F,590.0,267.0,319.0,304.0,322.0,8625.0,15.0
3095,CA,M,996.0,277.0,284.0,300.0,330.0,8189.0,5.25
3096,FL,F,945.0,292.0,317.0,376.0,456.0,17575.0,4.625
3097,IL,F,1757.0,472.0,488.0,560.0,588.0,14056.0,8.388888889
3098,OR,F,598.0,276.0,333.0,322.0,374.0,12592.0,7.25
3099,TN,F,667.0,313.0,325.0,352.0,370.0,11897.0,9.090909091
3100,WI,F,673.0,358.0,383.0,381.0,416.0,14056.0,12.11111111
3101,CA,M,1443.0,280.0,272.0,329.0,328.0,14056.0,10.4
3102,CA,F,1778.0,411.0,480.0,439.0,503.0,18236.0,6.527777778
3103,FL,F,661.0,211.0,236.0,247.0,251.0,12774.0,7.214285714
3104,GA,F,436.0,279.0,302.0,351.0,383.0,12382.0,7.052631579
3105,CA,M,770.0,385.0,382.0,439.0,444.0,21417.0,10.0
3106,IA,M,551.0,304.0,322.0,338.0,378.0,14020.0,6.727272727
3107,NC,F,517.0,213.0,256.0,240.0,269.0,14056.0,12.22222222
3108,CA,F,770.0,610.0,616.0,590.0,621.0,19524.0,15.0
3109,AL,F,465.0,312.0,313.0,312.0,336.0,9970.0,4.5
3110,TX,F,435.0,314.0,357.0,378.0,431.0,13352.0,7.4
3111,MO,F,665.0,224.0,246.0,276.0,323.0,14056.0,5.466666667
3112,AL,F,801.0,393.0,488.0,409.0,473.0,16846.0,16.5
3113,NC,M,628.0,322.0,363.0,362.0,399.0,13033.0,10.0
3114,CA,F,818.0,156.0,155.0,195.0,192.0,5422.0,7.642857143
3115,IN,M,561.0,363.0,376.0,386.0,422.0,15208.0,12.5
3116,CA,F,653.0,194.0,218.0,252.0,292.0,12177.0,10.0
3117,IL,M,396.0,280.0,318.0,335.0,368.0,12044.0,8.647058824
3118,OR,M,718.0,193.0,243.0,274.0,311.0,11481.0,13.42857143
3119,NE,F,259.0,265.0,311.0,316.0,349.0,11187.0,7.346153846
3120,FL,F,397.0,138.0,168.0,216.0,245.0,14056.0,13.0
3121,KS,M,332.0,218.0,278.0,269.0,330.0,14056.0,11.4
3122,OR,M,932.0,312.0,506.0,519.0,558.0,22287.0,18.26666667
3123,FL,F,770.0,254.0,319.0,333.0,415.0,14056.0,7.142857143
3124,AL,F,1332.0,553.0,547.0,645.0,648.0,21032.0,3.5
3125,TX,F,814.0,498.0,518.0,532.0,550.0,16756.0,8.5
3126,AL,F,550.0,312.0,360.0,601.0,402.0,14056.0,10.96296296
3127,TX,M,550.0,238.0,251.0,255.0,255.0,11519.0,10.0
3128,FL,M,1227.0,249.0,336.0,346.0,457.0,22670.0,10.0
3129,WA,M,1006.0,427.0,411.0,464.0,458.0,16068.0,14.0952381
3130,FL,M,1569.0,553.0,605.0,626.0,684.0,14056.0,18.33333333
3131,MI,F,701.0,490.0,578.0,521.0,587.0,18230.0,15.0
3132,NV,F,614.0,196.0,272.0,227.0,256.0,9308.0,8.038961039
3133,IL,F,940.0,285.0,339.0,333.0,406.0,13571.0,7.857142857
3134,NM,F,2056.0,545.0,597.0,658.0,756.0,26183.0,17.66666667
3135,CA,M,800.0,303.0,249.0,298.0,288.0,9847.0,12.10869565
3136,TX,M,554.0,312.0,346.0,333.0,356.0,15583.0,4.578947368
3137,CA,F,770.0,555.0,561.0,559.0,569.0,17516.0,6.590909091
3138,MI,F,929.0,437.0,446.0,465.0,481.0,13814.0,12.875
3139,FL,F,770.0,464.0,651.0,596.0,755.0,14056.0,19.0
3140,FL,M,908.0,415.0,422.0,465.0,471.0,15683.0,6.055555556
3141,TX,F,786.0,385.0,493.0,391.0,466.0,14056.0,11.71428571
3142,IL,F,450.0,258.0,310.0,301.0,339.0,11241.0,4.8
3143,CA,M,770.0,413.0,331.0,492.0,415.0,10217.0,5.666666667
3144,TN,M,553.0,219.0,249.0,275.0,319.0,14056.0,10.0
3145,MN,M,331.0,248.0,291.0,276.0,326.0,10969.0,5.470588235
3146,CA,M,1089.0,296.0,324.0,328.0,352.0,12998.0,22.88235294
3147,FL,F,737.0,357.0,382.0,395.0,441.0,16190.0,8.428571429
3148,MO,M,486.0,237.0,261.0,274.0,301.0,10474.0,11.82352941
3149,TX,F,376.0,180.0,214.0,244.0,281.0,10145.0,3.5
3150,AZ,M,1074.0,469.0,472.0,510.0,516.0,18042.0,9.363636364
3151,AR,M,543.0,198.0,224.0,252.0,285.0,11363.0,14.42857143
3152,GA,M,1276.0,523.0,516.0,357.0,572.0,16775.0,10.0
3153,NC,M,451.0,183.0,226.0,236.0,274.0,11232.0,18.33333333
3154,WI,M,860.0,409.0,469.0,442.0,479.0,16458.0,12.5
3155,TN,F,1349.0,481.0,593.0,521.0,628.0,22094.0,5.3
3156,FL,F,917.0,250.0,286.0,357.0,374.0,14202.0,8.5
3157,KS,F,850.0,270.0,468.0,360.0,534.0,14689.0,10.35714286
3158,OR,F,550.0,289.0,345.0,327.0,363.0,12798.0,16.5
3159,IL,F,1865.0,549.0,609.0,644.0,669.0,20320.0,13.25
3160,MN,F,403.0,199.0,260.0,253.0,301.0,10368.0,7.571428571
3161,CA,M,770.0,400.0,410.0,515.0,573.0,14056.0,10.0
3162,CA,M,770.0,437.0,492.0,488.0,531.0,19931.0,8.7
3163,LA,F,564.0,211.0,251.0,254.0,285.0,8384.0,15.0
3164,TX,F,1182.0,269.0,374.0,361.0,482.0,16352.0,17.5
3165,MI,F,646.0,377.0,399.0,408.0,439.0,18681.0,4.666666667
3166,KS,F,877.0,382.0,503.0,460.0,554.0,22091.0,11.42857143
3167,AZ,F,723.0,270.0,335.0,321.0,386.0,20233.0,7.6
3168,CA,F,928.0,409.0,484.0,456.0,541.0,19428.0,20.0
3169,AZ,M,1052.0,505.0,505.0,525.0,525.0,14056.0,7.2
3170,OK,F,392.0,216.0,238.0,322.0,355.0,14127.0,10.0
3171,CA,F,770.0,471.0,570.0,574.0,669.0,14056.0,7.8
3172,WI,F,668.0,174.0,271.0,241.0,330.0,12685.0,3.285714286
3173,AZ,M,727.0,350.0,381.0,399.0,426.0,20399.0,10.0
3174,CA,M,1053.0,607.0,631.0,609.0,647.0,23739.0,10.0
3175,GA,F,770.0,312.0,360.0,357.0,402.0,14056.0,7.333333333
3176,TN,F,616.0,295.0,311.0,316.0,341.0,12508.0,7.333333333
3177,CA,F,770.0,552.0,544.0,568.0,556.0,15948.0,12.14634146
3178,SC,F,386.0,202.0,256.0,254.0,291.0,8534.0,15.44444444
3179,FL,M,1289.0,394.0,476.0,521.0,610.0,14056.0,10.0
3180,IN,F,874.0,510.0,516.0,543.0,555.0,18907.0,17.33333333
3181,MI,F,441.0,228.0,288.0,279.0,331.0,14056.0,8.083333333
3182,MI,F,606.0,509.0,530.0,461.0,503.0,15017.0,6.875
3183,TX,F,527.0,276.0,315.0,289.0,329.0,10096.0,13.0
3184,IN,F,655.0,329.0,369.0,344.0,376.0,11645.0,6.35
3185,MI,F,1102.0,404.0,540.0,470.0,591.0,21178.0,10.0
3186,TX,M,481.0,243.0,265.0,282.0,323.0,10964.0,8.666666667
3187,IN,M,421.0,268.0,310.0,295.0,323.0,9593.0,2.971428571
3188,CA,F,550.0,137.0,218.0,296.0,426.0,18812.0,16.0
3189,AZ,F,656.0,388.0,397.0,395.0,411.0,14056.0,6.384615385
3190,OK,F,586.0,241.0,351.0,348.0,387.0,14056.0,8.0
3191,CA,M,1401.0,232.0,252.0,274.0,305.0,10481.0,14.33333333
3192,SC,M,1974.0,433.0,469.0,528.0,571.0,26435.0,10.0
3193,TX,M,557.0,319.0,370.0,368.0,411.0,16016.0,7.0
3194,CA,M,1416.0,293.0,321.0,357.0,376.0,12588.0,11.0
3195,CO,M,688.0,232.0,305.0,267.0,312.0,11778.0,12.5
3196,CA,F,1610.0,317.0,310.0,375.0,396.0,17698.0,8.055555556
3197,CA,F,770.0,363.0,478.0,434.0,530.0,18059.0,10.0
3198,FL,M,1938.0,400.0,482.0,500.0,606.0,14056.0,10.0
3199,IL,F,1705.0,512.0,565.0,610.0,659.0,20460.0,12.5
3200,CA,M,861.0,243.0,240.0,280.0,289.0,6630.0,10.88888889
3201,FL,F,875.0,119.0,188.0,142.0,191.0,9084.0,10.0
3202,OK,F,251.0,183.0,212.0,238.0,265.0,8947.0,9.4
3203,NC,M,469.0,192.0,222.0,245.0,280.0,9448.0,10.0
3204,GA,F,681.0,318.0,337.0,355.0,377.0,12180.0,7.375
3205,MN,M,486.0,262.0,299.0,310.0,348.0,10756.0,8.0
3206,CA,M,770.0,518.0,576.0,554.0,599.0,14056.0,14.80952381
3207,TN,M,531.0,226.0,248.0,283.0,322.0,10808.0,11.66666667
3208,FL,F,645.0,199.0,215.0,241.0,262.0,10201.0,8.6875
3209,MI,M,1595.0,562.0,663.0,700.0,758.0,23981.0,23.0
3210,TX,F,567.0,334.0,399.0,446.0,531.0,17087.0,14.0
3211,OK,M,930.0,519.0,551.0,560.0,594.0,20445.0,12.75
3212,WI,F,689.0,235.0,341.0,257.0,338.0,14056.0,4.857142857
3213,CA,M,770.0,564.0,566.0,553.0,560.0,16288.0,10.75
3214,TX,M,749.0,228.0,295.0,289.0,377.0,14895.0,5.636363636
3215,KY,F,896.0,455.0,464.0,493.0,507.0,18693.0,10.28571429
3216,TX,F,505.0,304.0,366.0,351.0,425.0,13296.0,6.0
3217,FL,F,770.0,545.0,613.0,612.0,665.0,22696.0,15.0
3218,FL,F,661.0,320.0,325.0,310.0,299.0,10910.0,13.1
3219,MI,M,538.0,251.0,258.0,281.0,298.0,10118.0,10.0
3220,KY,M,460.0,299.0,331.0,321.0,353.0,11756.0,15.75
3221,MI,F,814.0,430.0,468.0,471.0,505.0,14056.0,4.80952381
3222,CA,F,770.0,512.0,550.0,357.0,607.0,20184.0,11.83333333
3223,TN,F,297.0,130.0,163.0,179.0,208.0,14056.0,4.727272727
3224,TX,M,393.0,287.0,313.0,314.0,363.0,11982.0,20.0
3225,AZ,M,675.0,354.0,360.0,397.0,407.0,14056.0,20.0
3226,FL,M,897.0,208.0,240.0,259.0,317.0,13239.0,12.33333333
3227,AZ,M,1402.0,460.0,545.0,548.0,628.0,23187.0,14.625
3228,IN,M,566.0,315.0,310.0,326.0,329.0,12827.0,17.5
3229,GA,M,1483.0,312.0,695.0,357.0,402.0,14056.0,20.0
3230,IL,F,504.0,289.0,355.0,357.0,402.0,11074.0,8.363636364
3231,CA,M,1394.0,242.0,263.0,302.0,300.0,11177.0,20.0
3232,IL,F,739.0,353.0,415.0,436.0,486.0,17038.0,10.0
3233,MO,F,915.0,307.0,442.0,385.0,537.0,22420.0,13.3
3234,CA,F,978.0,200.0,291.0,256.0,307.0,13560.0,20.0
3235,FL,M,1270.0,363.0,471.0,429.0,519.0,17548.0,6.269230769
3236,GA,F,1717.0,443.0,511.0,588.0,645.0,21385.0,9.0
3237,CA,M,770.0,464.0,472.0,518.0,519.0,19318.0,10.0
3238,CA,F,770.0,630.0,668.0,686.0,745.0,24945.0,10.5
3239,WA,M,1212.0,298.0,354.0,365.0,422.0,15314.0,14.66666667
3240,KY,M,224.0,138.0,163.0,193.0,218.0,7051.0,5.333333333
3241,OK,F,160.0,118.0,170.0,161.0,218.0,7192.0,10.5
3242,CA,F,1178.0,322.0,384.0,370.0,444.0,14711.0,12.33333333
