Source,Region,Sub-Region,Country,Drug-Group,Drug,SpecificDrugName,DrugState,Measurement,Sale ON,Typical average,From start ,To end,Purity,Type in which purity was checked,Year
ARQ,Europe,Western and Central Europe,Austria,ATS,Methamphetamine,,,Kilogram,Wholesale,0.5746,0.0013,0.8156,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Methamphetamine,,,Gram,Street,0.5716,0.0013,0.8128,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.6604,0.0009,0.8698,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,,,Gram,Street,0.6724,0.001,0.8698,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,162.32,9.92,253.39,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,,Tablets,Gram,Street,161.13,9.92,249.98,Mg/Tablet,Purity,2017
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.0655,0.0015,0.23,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,,Kilogram,Wholesale,0.0875,0.0097,0.153,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.357,,,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,,,Kilogram,Wholesale,0.1113,0.013,0.463,Purity,Purity,2017
ARQ,Americas,Central America,Costa Rica,Cocaine-type,Cocaine salts,,,Dose,Street,0.87,0.82,0.91,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type,Marijuana (herb),,,Gram,Street,,0.002,0.239,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,Opioids,Heroin,Brown,,Gram,Street,,0.054,0.666,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,,,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine salts,,,Gram,Street,,0.185,0.875,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,ATS,Amphetamine,,,Gram,Street,,0.025,0.758,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,,,Kilogram,Wholesale,,0.4,0.8218,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,,,Gram,Street,,0.06,0.814,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Czechia,ATS,Ecstasy-type substances,,,Gram,Street,,0.043,0.841,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.148,0.0024,0.27,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Marijuana (herb),,,Gram,Street,0.15,0.0022,0.55,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.208,0.021,0.4,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Hashish (resin),,,Gram,Street,0.188,0.015,0.38,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,0.13,0.026,0.38,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cannabis-type,Cannabis oil,,,Gram,Street,0.42,0.062,0.76,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Heroin,,,Gram,Street,,0.004,0.56,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Pharmaceutical opioids,Fentanyl,,Kilogram,Wholesale,0.126,0.0017,0.95,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Opioids,Pharmaceutical opioids,Fentanyl,,Gram,Street,0.101,0.0015,0.23,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.582,0.017,0.83,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Cocaine-type,Cocaine salts,,,Gram,Street,0.521,0.0089,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Amphetamine,,,Kilogram,Wholesale,0.161,0.007,0.64,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Amphetamine,,,Gram,Street,0.174,0.007,0.73,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Methamphetamine,,,Kilogram,Wholesale,0.215,0.093,0.37,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Methamphetamine,,,Gram,Street,0.386,0.043,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Methamphetamine,,Tablets,Kilogram,Wholesale,24,,,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.78,0.38,0.84,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Ecstasy-type substances,,,Gram,Street,0.745,0.027,0.84,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,136,52,205,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,ATS,Ecstasy-type substances,,Tablets,Gram,Street,123,32,231,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and Tranquillizers,GHB,,,50 milligram,Wholesale,0.515,0.36,0.64,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Estonia,Sedatives and Tranquillizers,GHB,,,Gram,Street,0.529,0.43,0.63,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,White,,Gram,Street,0.23,0.09,0.38,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.73,0.32,0.87,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine salts,,,Gram,Street,0.48,0.01,0.93,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Amphetamine,,,Kilogram,Wholesale,0.22,0.02,0.71,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Amphetamine,,,Gram,Street,0.161,0.02,0.98,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Methamphetamine,,,Kilogram,Wholesale,0.215,0.04,0.71,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Methamphetamine,,,Gram,Street,0.163,0.02,1,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.736,0.22,0.92,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,,,Gram,Street,0.818,0.1,0.98,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Cannabis-type,Hashish (resin),,,200 milligram,Street,0.07,0.05,0.1,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Opioids,Heroin,,,Gram,Street,0.6,0.01,0.7,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Opioids,Illicit morphine,,,200 milligram,Street,0.01,,,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Cocaine-type,Cocaine salts,,,Gram,Street,0.5,0.1,0.6,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Amphetamine,,,Gram,Street,0.8,,,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Methamphetamine,,,Gram,Street,0.8,,,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Ecstasy-type substances,,,Gram,Street,0.7,,,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Ecstasy-type substances,,,Tablet,Street,30,15,100,Mg/Tablet,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Hallucinogens,LSD,,,Gram,Street,0.07,0.01,0.1,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.124,0.0005,0.255,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Marijuana (herb),,,Gram,Street,0.116,0.0003,0.388,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.161,0.001,0.339,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Hashish (resin),,,Gram,Street,0.151,0.015,0.681,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,,Kilogram,Wholesale,0.493,0.016,0.632,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,,Gram,Street,0.19,0.01,0.77,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.772,0.006,0.91,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine salts,,,Gram,Street,0.785,0.003,0.902,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,,Kilogram,Wholesale,0.168,0.005,0.721,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,,Gram,Street,0.134,0.0005,0.736,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,Tablets,Kilogram,Wholesale,18,5,30,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,Tablets,Gram,Street,18,5,30,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,,Kilogram,Wholesale,0.765,0.356,0.81,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,,Gram,Street,0.737,0.005,0.816,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,Tablets,Kilogram,Wholesale,17,16,28,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,Tablets,Gram,Street,17,16,28,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.785,0.177,0.84,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,,Gram,Street,0.782,0.01,0.886,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,Tablets,1000  units,Wholesale,125,17,453,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,Tablets,Pill,Street,125,17,453,Mg/Tablet,Purity,2017
ARQ,Africa,West and Central Africa,Ghana,Cocaine-type,Cocaine salts,,,Gram,Street,0.89,0.7,0.96,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Greece,Opioids,Heroin,,,Kilogram,Wholesale,0.078,0.016,0.624,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Greece,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.656,0.036,0.896,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.14,0.002,0.2,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Marijuana (herb),,,Gram,Street,0.14,0.002,0.2,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.15,0.02,0.35,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Hashish (resin),,,Gram,Street,0.15,0.02,0.35,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Opioids,Heroin,,,Kilogram,Wholesale,0.4,0.1,0.55,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Opioids,Heroin,,,Gram,Street,0.15,0.1,0.55,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.8,0.35,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Cocaine-type,Cocaine salts,,,Gram,Street,0.35,0.15,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Amphetamine,,,Kilogram,Wholesale,0.1,0.01,0.7,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Amphetamine,,,Gram,Street,0.1,0.01,0.7,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Methamphetamine,,,Kilogram,Wholesale,0.7,0.1,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Methamphetamine,,,Gram,Street,0.7,0.1,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.75,0.65,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,,Gram,Street,0.75,0.65,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,110,50,220,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,110,50,220,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cannabinoids (Spice),Plant material,,Kilogram,Wholesale,0.02,0.001,0.06,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cannabinoids (Spice),Plant material,,Gram,Street,0.02,0.001,0.06,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.8,0.7,0.9,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Cannabis-type,Hashish (resin),,,5 gram,Street,0.7,0.5,0.9,Purity,Purity,2017
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Opioids,Heroin,,,Kilogram,Wholesale,0.2,0.15,0.25,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,Opioids,Heroin,,,Gram,Street,0.12,0.05,0.43,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,Cocaine-type,Cocaine salts,,,Gram,Street,0.6,0.15,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Amphetamine,,,Gram,Street,0.12,0.04,0.72,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Methamphetamine,,,Gram,Street,0.23,0.01,0.78,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,,0.36,0.82,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,,Gram,Street,0.82,0.02,0.86,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,Tablets,100 unit,Wholesale,62,42,106,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,86,56,104,Mg/Tablet,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.7,0.6,0.8,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cannabis-type,Hashish (resin),,,Gram,Street,0.7,0.6,0.8,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,,Kilogram,Wholesale,0.7,0.65,0.85,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Opioids,Heroin,,,Gram,Street,0.7,0.65,0.85,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.7,0.6,0.8,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,Cocaine-type,Cocaine salts,,,Gram,Street,0.7,0.6,0.8,Purity,Purity,2017
ARQ,Asia,Near and Middle East/ South-West Asia,Lebanon,ATS,Amphetamine,Captagon,,Tablet,Street,0.7,0.65,0.85,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type,Marijuana (herb),,,Gram,Street,0.123,,0.248,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type,Hashish (resin),,,Gram,Street,0.214,0.023,0.429,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,Opioids,Heroin,Brown,,Gram,Street,0.121,,0.528,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,Cocaine-type,Cocaine salts,,,Gram,Street,0.484,0.007,0.951,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,ATS,Amphetamine,,,Gram,Street,0.15,0.061,0.251,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,ATS,Ecstasy-type substances,,,Gram,Street,0.788,0.166,0.943,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Luxembourg,ATS,Amphetamine,Pasta,,Gram,Street,0.314,0.098,0.422,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,New Zealand,ATS,Methamphetamine,,,Kilogram,Wholesale,0.73,0.03,0.8,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Norway,Opioids,Heroin,,,Gram,Street,0.15,,,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Norway,Cocaine-type,Cocaine salts,,,Gram,Street,0.53,,,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Norway,ATS,Amphetamine,,,Gram,Street,0.21,,,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Norway,ATS,Methamphetamine,,,Gram,Street,0.39,,,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Norway,ATS,Ecstasy-type substances,,,Gram,Street,0.88,,,Purity,Purity,2017
ARQ,Americas,Central America,Panama,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,0.75,,,Purity,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,ATS,Methamphetamine,,,Kilogram,Wholesale,0.6451,0.0638,0.9904,Purity,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,ATS,Methamphetamine,,,Gram,Street,0.9832,0.9832,0.9832,Purity,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,0.303,0.24,0.367,Mg/Tablet,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,Substances not under international control,Other substances not under int. control,,,Kilogram,Wholesale,0.497,0.497,0.497,Purity,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,Substances not under international control,Other substances not under int. control,,,Gram,Street,0.218,0.218,0.218,Purity,Purity,2017
ARQ,Asia,East and South-East Asia,Philippines,Precursors,Pseudoephedrine,,,Kilogram,Wholesale,0.2093,0.2093,0.2093,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,Opioids,Heroin,,,350 gr,Wholesale,0.15,0.13,0.73,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,Opioids,Heroin,,,Gram,Street,0.2121,0.0049,0.82,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.48,0.15,0.87,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,Cocaine-type,Cocaine salts,,,Gram,Street,0.4216,0.01,0.87,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Methamphetamine,,,Gram,Street,0.69,0.0007,1,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.37,0.09,0.84,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,,Gram,Street,0.54,0.0097,0.85,Purity,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Tablets,Tablet,Wholesale,21.6,5.2,45,Mg/Tablet,Purity,2017
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,40,30,60,Mg/Tablet,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.083,0.001,0.656,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.114,1.00E-05,0.264,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,0.014,0.5,0.023,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Opioids,Heroin,,,Kilogram,Wholesale,0.281,0.111,0.509,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Opioids,Heroin,,,Gram,Street,0.152,0.018,0.567,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Cocaine salts,,,Gram,Wholesale,0.646,0.169,0.918,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Cocaine salts,,,Gram,Street,0.439,0.002,0.918,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Coca paste/cocaine base,,,Gram,Street,0.546,0.073,0.943,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,ATS,Amphetamine,,,Kilogram,Wholesale,0.505,0.505,0.505,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,ATS,Amphetamine,,,Gram,Street,0.222,0.025,0.762,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,ATS,Methamphetamine,,,Kilogram,Wholesale,0.669,0.669,0.669,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,,,Gram,Wholesale,0.631,0.443,0.814,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,,,Gram,Street,0.133,0.3,0.264,Purity,Purity,2017
