,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
3459,171397,IN,M,709.0,403.0,459.0,485.0,549.0,21035.0,29.0,25.0
3460,159562,CA,F,546.0,191.0,208.0,219.0,234.0,5846.0,,2.0
3461,32523,FL,F,1073.0,377.0,407.0,411.0,456.0,15296.0,11.66666667,10.0
3462,115311,OK,F,303.0,177.0,204.0,225.0,245.0,8573.0,3.75,4.0
3463,154668,CA,F,690.0,315.0,353.0,330.0,367.0,12427.0,11.52631579,15.0
3464,103260,MO,M,589.0,353.0,388.0,398.0,433.0,,8.777777778,10.0
3465,19260,NC,female,610.0,376.0,427.0,347.0,392.0,13105.0,8.0,17.5
3466,111023,AR,Female,332.0,170.0,222.0,233.0,269.0,8725.0,15.0,20.0
3467,67961,MI,F,355.0,293.0,312.0,312.0,320.0,,15.0,21.0
3468,92272,IL,M,549.0,292.0,327.0,313.0,352.0,11100.0,16.42857143,20.0
3469,157311,CA,M,5344.0,705.0,943.0,787.0,945.0,55857.0,17.5,25.0
3470,190616,WI,male,483.0,241.0,281.0,286.0,330.0,,7.5,5.0
3471,121153,TX,M,1438.0,366.0,570.0,534.0,622.0,21758.0,12.57142857,25.0
3472,91431,IL,F,1191.0,357.0,362.0,455.0,466.0,,25.0,50.0
3473,4917,LA,F,801.0,425.0,441.0,469.0,498.0,18631.0,9.789473684,15.0
3474,63436,IN,F,333.0,224.0,273.0,281.0,322.0,11513.0,11.66666667,51.0
3475,20853,NC,female,1521.0,405.0,419.0,464.0,508.0,,6.875,10.0
3476,44351,FL,M,948.0,330.0,365.0,368.0,411.0,17728.0,9.4,35.0
3477,130530,CO,F,698.0,377.0,395.0,382.0,407.0,13327.0,20.0,20.0
3478,181550,WA,F,735.0,192.0,235.0,256.0,300.0,10690.0,13.28571429,20.0
3479,108158,LA,F,565.0,284.0,297.0,304.0,309.0,,,5.0
3480,149164,CA,M,3385.0,608.0,731.0,705.0,784.0,35534.0,14.2,25.0
3481,186358,KY,U,448.0,139.0,303.0,197.0,330.0,10164.0,5.142857143,5.0
3482,136629,AZ,M,1137.0,451.0,490.0,503.0,564.0,25510.0,20.0,10.0
3483,12330,IL,M,1326.0,550.0,503.0,675.0,644.0,17543.0,41.83333333,100.0
3484,98941,IL,F,423.0,213.0,280.0,276.0,330.0,11676.0,8.166666667,9.0
3485,172597,CA,F,1431.0,243.0,289.0,289.0,331.0,12639.0,,3.0
3486,147956,CA,F,2481.0,226.0,248.0,270.0,283.0,,9.166666667,5.0
3487,47819,AL,Male,682.0,451.0,462.0,443.0,485.0,17756.0,12.7,10.0
3488,130554,CO,F,663.0,375.0,406.0,399.0,425.0,12667.0,12.7,20.0
3489,157213,CA,F,1909.0,417.0,510.0,468.0,550.0,23187.0,12.5,20.0
3490,90532,AZ,M,727.0,350.0,381.0,399.0,426.0,20399.0,11.2,20.0
3491,187744,CO,F,729.0,324.0,343.0,400.0,447.0,16479.0,4.894736842,7.0
3492,11143,IA,M,424.0,294.0,332.0,310.0,368.0,,39.0,44.0
3493,121978,TX,M,693.0,292.0,325.0,352.0,377.0,10971.0,24.44444444,50.0
3494,190597,FL,F,737.0,273.0,363.0,338.0,383.0,15847.0,7.038461539,12.0
3495,6325,IN,F,331.0,322.0,370.0,320.0,368.0,13193.0,14.0,15.0
3496,11943,CA,F,3447.0,357.0,400.0,451.0,503.0,19465.0,13.44444444,10.0
3497,19789,NC,M,355.0,219.0,283.0,250.0,285.0,9550.0,10.0,10.0
3498,41288,FL,M,466.0,271.0,292.0,291.0,325.0,11148.0,5.0,9.0
3499,102706,MO,F,835.0,401.0,423.0,487.0,537.0,20242.0,3.375,3.0
3500,10287,FL,F,1258.0,599.0,634.0,649.0,692.0,21114.0,8.296296296,15.0
3501,34429,FL,M,482.0,119.0,226.0,234.0,294.0,8265.0,12.53846154,15.0
3502,106190,KS,M,404.0,277.0,279.0,322.0,339.0,10275.0,7.307692308,20.0
3503,16973,NC,female,1024.0,303.0,344.0,364.0,404.0,16209.0,6.394736842,8.0
3504,2853,IN,F,,265.0,342.0,364.0,426.0,,7.772727273,10.0
3505,131064,CO,F,989.0,472.0,477.0,507.0,507.0,16856.0,12.08333333,12.0
3506,136494,AZ,Female,,441.0,469.0,524.0,547.0,19141.0,15.0,15.0
3507,77848,WI,F,691.0,249.0,406.0,311.0,436.0,13489.0,5.0,5.0
3508,43010,FL,F,,220.0,227.0,270.0,286.0,9385.0,17.0,25.0
3509,82518,MN,M,906.0,476.0,617.0,563.0,668.0,22377.0,30.28571429,42.0
3510,130426,CO,F,831.0,408.0,415.0,426.0,445.0,12932.0,25.0,30.0
3511,186807,CA,F,5544.0,701.0,761.0,769.0,815.0,32332.0,24.0,33.0
3512,76891,IA,M,740.0,555.0,585.0,616.0,669.0,20144.0,14.22222222,10.0
3513,114197,OK,M,566.0,216.0,277.0,279.0,307.0,11117.0,11.33333333,11.0
3514,164894,CA,F,1872.0,382.0,445.0,421.0,483.0,,3.857142857,10.0
3515,23351,SC,F,381.0,219.0,267.0,257.0,282.0,8259.0,9.0625,10.0
3516,37205,FL,F,914.0,321.0,363.0,371.0,409.0,17804.0,10.33333333,10.0
3517,174453,OR,M,,,332.0,373.0,386.0,18180.0,9.875,15.0
3518,150060,CA,F,2773.0,357.0,385.0,431.0,455.0,16115.0,17.91666667,20.0
3519,6851,CA,F,1400.0,246.0,304.0,281.0,331.0,11924.0,10.0,7.0
3520,152094,CA,F,1546.0,320.0,388.0,379.0,421.0,13648.0,7.0,10.0
3521,154892,CA,F,1353.0,218.0,349.0,290.0,371.0,14010.0,7.05,9.0
3522,186204,AZ,M,1117.0,475.0,501.0,527.0,551.0,16341.0,7.5,5.0
3523,47860,AL,Male,549.0,401.0,459.0,435.0,475.0,16638.0,6.75,7.0
3524,120574,TX,M,391.0,243.0,263.0,255.0,302.0,10702.0,16.0,17.0
3525,65746,MI,M,780.0,395.0,434.0,494.0,548.0,18605.0,10.0,20.0
3526,172167,CA,F,680.0,235.0,243.0,282.0,287.0,7362.0,13.0,20.0
3527,91580,IL,F,852.0,377.0,401.0,383.0,417.0,13398.0,4.076923077,4.0
3528,97015,TX,F,992.0,551.0,568.0,573.0,602.0,17993.0,6.545454545,4.0
3529,171383,CA,M,2051.0,503.0,519.0,547.0,568.0,17646.0,7.666666667,7.0
3530,52161,TN,F,325.0,148.0,181.0,171.0,209.0,6334.0,,5.0
3531,153301,CA,M,3438.0,106.0,166.0,142.0,211.0,11112.0,8.578947368,15.0
3532,51520,TN,U,672.0,179.0,356.0,260.0,373.0,15936.0,11.5,10.0
3533,187755,IL,M,1977.0,676.0,693.0,751.0,768.0,22666.0,10.0,10.0
3534,189943,FL,M,1437.0,385.0,444.0,480.0,551.0,23079.0,12.76,200.0
3535,182895,WA,F,563.0,340.0,430.0,366.0,414.0,,4.941176471,10.0
3536,135230,AZ,Female,1099.0,351.0,513.0,421.0,564.0,22396.0,9.375,12.0
3537,111081,AZ,Female,707.0,211.0,312.0,258.0,323.0,14226.0,6.75,9.0
3538,34632,FL,F,842.0,377.0,375.0,446.0,461.0,15608.0,7.5,15.0
3539,56697,KY,F,354.0,250.0,256.0,277.0,289.0,9288.0,7.7,10.0
3540,78116,WI,F,720.0,399.0,432.0,406.0,446.0,14215.0,8.8,10.0
3541,110847,AR,M,419.0,235.0,277.0,284.0,317.0,10482.0,5.227272727,5.0
3542,152149,CA,M,1538.0,303.0,343.0,355.0,389.0,13191.0,6.2,10.0
3543,169489,CA,F,1281.0,,386.0,372.0,403.0,11428.0,8.333333333,8.0
3544,116063,TX,F,680.0,339.0,387.0,352.0,382.0,10577.0,10.0,5.0
3545,81241,WI,male,,219.0,243.0,266.0,299.0,10050.0,10.5,20.0
3546,5642,IL,F,1000.0,271.0,458.0,377.0,479.0,16266.0,17.33333333,48.0
3547,70493,MI,M,279.0,119.0,165.0,170.0,207.0,6680.0,12.0,25.0
3548,147175,CA,M,2074.0,495.0,515.0,560.0,586.0,,6.5,7.0
3549,145823,CA,F,,698.0,719.0,762.0,789.0,21977.0,25.0,50.0
3550,76655,IA,F,478.0,313.0,397.0,331.0,388.0,12606.0,11.7,10.0
3551,167538,NV,F,948.0,325.0,353.0,367.0,398.0,15038.0,11.5,15.0
3552,108976,LA,M,1730.0,794.0,843.0,833.0,899.0,35252.0,13.75,25.0
3553,79022,WI,male,1375.0,79.0,171.0,125.0,221.0,,7.0,9.0
3554,118097,TX,F,398.0,216.0,258.0,275.0,308.0,11289.0,15.0,5.0
3555,58566,KY,M,633.0,309.0,326.0,351.0,391.0,13407.0,12.33333333,16.0
3556,167784,CA,F,2380.0,274.0,348.0,315.0,417.0,16569.0,14.18181818,15.0
3557,37202,FL,F,914.0,321.0,363.0,371.0,409.0,17804.0,11.0,25.0
3558,5510,WA,F,705.0,250.0,304.0,308.0,330.0,13764.0,10.54054054,20.0
3559,16771,NC,female,2018.0,709.0,755.0,752.0,797.0,26070.0,4.722222222,5.0
3560,69997,MI,M,1072.0,545.0,597.0,600.0,602.0,18492.0,15.53846154,26.0
3561,190558,HI,M,4572.0,400.0,525.0,,613.0,,8.48,10.0
3562,34608,FL,M,967.0,434.0,463.0,478.0,501.0,17052.0,9.333333333,12.0
3563,171357,CA,F,2631.0,689.0,753.0,772.0,816.0,38138.0,25.0,25.0
3564,190040,NC,M,1610.0,413.0,644.0,551.0,721.0,24479.0,12.5,12.0
3565,149956,CA,F,1613.0,350.0,352.0,403.0,408.0,8897.0,6.548387097,15.0
3566,37861,FL,M,934.0,273.0,353.0,,392.0,10327.0,12.22222222,15.0
3567,168644,CA,J,3156.0,645.0,650.0,653.0,664.0,19043.0,6.75,9.0
3568,18534,NC,female,,244.0,335.0,293.0,345.0,13192.0,25.0,15.0
3569,166106,CA,F,1143.0,310.0,374.0,356.0,376.0,,6.266666667,10.0
3570,96960,IL,M,927.0,231.0,250.0,280.0,299.0,15037.0,6.647058824,8.0
3571,92972,IL,F,,644.0,1177.0,785.0,1041.0,100528.0,30.66666667,30.0
3572,115341,OK,F,,172.0,208.0,226.0,258.0,8660.0,11.66666667,20.0
3573,63216,IN,M,431.0,269.0,307.0,309.0,338.0,10493.0,5.8,5.0
3574,87459,MT,female,446.0,184.0,195.0,203.0,218.0,8395.0,3.222222222,4.0
3575,41325,FL,F,803.0,290.0,361.0,350.0,382.0,14138.0,5.666666667,12.0
3576,187472,IL,F,753.0,333.0,393.0,371.0,425.0,14164.0,12.57142857,15.0
3577,148572,CA,M,1838.0,468.0,465.0,536.0,493.0,13500.0,5.142857143,5.0
3578,137256,AZ,Female,619.0,187.0,215.0,197.0,242.0,13361.0,14.1,25.0
3579,175731,OR,M,864.0,358.0,409.0,410.0,464.0,16065.0,11.0,10.0
3580,94757,IL,M,1279.0,410.0,456.0,403.0,466.0,,,12.0
3581,136130,AZ,Female,613.0,183.0,236.0,226.0,271.0,9700.0,7.15,10.0
3582,56816,KY,F,870.0,481.0,514.0,515.0,555.0,22886.0,7.3,10.0
3583,148840,CA,F,2171.0,495.0,508.0,492.0,519.0,17382.0,10.81818182,11.0
3584,79478,WI,male,668.0,351.0,386.0,352.0,376.0,13340.0,13.25,25.0
3585,116008,TX,F,813.0,465.0,485.0,489.0,511.0,,,5.0
3586,150061,CA,F,2618.0,621.0,657.0,664.0,,27432.0,22.5,25.0
3587,6789,PA,M,515.0,269.0,284.0,336.0,362.0,13550.0,26.95,10.0
3588,13196,CA,F,5377.0,671.0,949.0,811.0,922.0,37647.0,100.0,10.0
3589,26169,GA,F,1034.0,511.0,534.0,558.0,574.0,19422.0,9.0,12.0
3590,3691,MI,F,605.0,396.0,454.0,426.0,486.0,15062.0,20.0,20.0
3591,101432,MO,M,240.0,202.0,232.0,243.0,267.0,9288.0,7.909090909,8.0
3592,176379,OR,M,829.0,397.0,485.0,379.0,456.0,14994.0,20.0,10.0
3593,171854,CA,F,1189.0,278.0,310.0,325.0,343.0,,13.5,15.0
3594,159319,CA,M,5828.0,856.0,1043.0,854.0,976.0,40064.0,10.66666667,20.0
3595,171338,CA,F,2076.0,418.0,443.0,479.0,505.0,16340.0,6.666666667,10.0
3596,160773,CA,M,1679.0,503.0,519.0,553.0,560.0,16142.0,7.6,10.0
3597,21539,NC,M,996.0,334.0,370.0,391.0,405.0,15432.0,,3.0
3598,125277,TX,M,1136.0,505.0,531.0,578.0,590.0,24454.0,36.36363636,53.0
3599,116329,TX,M,2196.0,606.0,797.0,700.0,875.0,34050.0,10.625,15.0
3600,126091,TX,F,395.0,115.0,154.0,177.0,199.0,5058.0,6.214285714,6.0
3601,22206,NC,female,897.0,309.0,360.0,366.0,417.0,16489.0,14.5,25.0
3602,9537,TN,F,753.0,370.0,383.0,412.0,437.0,13078.0,19.22222222,35.0
3603,103857,MO,M,,158.0,190.0,204.0,234.0,,17.5,15.0
3604,146940,CA,M,5679.0,518.0,787.0,629.0,781.0,47163.0,8.5,15.0
3605,129136,CO,F,494.0,140.0,161.0,175.0,245.0,13810.0,25.0,25.0
3606,170649,CA,M,1600.0,548.0,551.0,603.0,608.0,21369.0,17.0,25.0
3607,78256,WI,F,273.0,207.0,231.0,220.0,,6104.0,10.07692308,11.0
3608,160736,CA,F,1500.0,258.0,346.0,331.0,414.0,15518.0,10.44444444,12.0
3609,6198,CA,F,1941.0,433.0,412.0,474.0,450.0,,13.65217391,20.0
3610,146695,CA,F,,870.0,886.0,878.0,901.0,34835.0,20.0,20.0
3611,20631,NC,F,615.0,311.0,348.0,,369.0,12294.0,7.363636364,20.0
3612,15006,CA,F,5000.0,303.0,400.0,427.0,546.0,29754.0,,10.0
3613,1293,IL,F,917.0,462.0,480.0,434.0,474.0,,5.285714286,2.0
3614,139626,NM,M,1590.0,524.0,575.0,,682.0,,10.21428571,10.0
3615,25760,GA,M,554.0,275.0,345.0,324.0,444.0,13618.0,20.0,20.0
3616,170486,CA,M,,347.0,417.0,386.0,443.0,,12.5,12.0
3617,24172,SC,F,714.0,191.0,302.0,256.0,333.0,9798.0,5.0,5.0
3618,174317,OR,M,690.0,374.0,392.0,412.0,420.0,13265.0,10.125,14.0
3619,99849,MO,M,566.0,352.0,378.0,363.0,380.0,13762.0,,6.0
3620,139282,NM,M,1208.0,497.0,603.0,574.0,670.0,33095.0,13.0,23.0
3621,79562,WI,male,677.0,272.0,372.0,331.0,387.0,15924.0,11.25,19.0
3622,136466,AZ,M,1079.0,623.0,614.0,650.0,648.0,20170.0,27.0,10.0
3623,70835,MI,F,354.0,207.0,234.0,266.0,295.0,9393.0,6.111111111,9.0
3624,8195,IL,M,,188.0,258.0,231.0,292.0,10233.0,7.733333333,6.0
3625,28340,GA,F,1216.0,541.0,621.0,527.0,687.0,29297.0,5.909090909,10.0
3626,19235,NC,M,538.0,238.0,313.0,269.0,331.0,12431.0,15.33333333,25.0
3627,29345,GA,F,618.0,,363.0,375.0,412.0,12727.0,7.25,17.0
3628,58728,KY,M,184.0,129.0,152.0,192.0,221.0,6801.0,10.4,20.0
3629,158390,NV,F,950.0,365.0,402.0,390.0,427.0,15436.0,,10.0
3630,31400,GA,F,650.0,267.0,304.0,322.0,355.0,11773.0,6.5,10.0
3631,124872,TX,M,550.0,282.0,401.0,365.0,433.0,15296.0,5.518518519,5.0
3632,175917,OR,F,866.0,308.0,375.0,410.0,465.0,16560.0,13.33333333,15.0
3633,156473,CA,F,2130.0,315.0,309.0,380.0,380.0,11583.0,5.705882353,6.0
3634,91835,IL,F,978.0,301.0,434.0,355.0,467.0,14771.0,5.0,5.0
3635,29348,GA,M,,283.0,318.0,327.0,362.0,12093.0,5.055555556,5.0
3636,18257,NC,M,487.0,273.0,308.0,275.0,314.0,13272.0,4.0,5.0
3637,69822,MI,F,859.0,473.0,499.0,503.0,529.0,,10.33333333,15.0
3638,139180,NM,F,359.0,164.0,186.0,223.0,242.0,7312.0,8.222222222,15.0
3639,185080,CA,F,2298.0,374.0,514.0,473.0,,31281.0,98.78571429,200.0
3640,151904,CA,M,1088.0,278.0,308.0,335.0,380.0,15011.0,10.83333333,15.0
3641,107895,LA,M,646.0,228.0,237.0,299.0,291.0,10918.0,3.190476191,3.0
3642,72844,MI,F,740.0,401.0,450.0,446.0,491.0,15718.0,5.764705882,10.0
3643,55756,MS,F,,465.0,483.0,495.0,540.0,22415.0,7.555555556,10.0
3644,59249,IN,M,1781.0,762.0,776.0,835.0,853.0,27556.0,15.0,15.0
3645,132844,WY,male,518.0,303.0,318.0,313.0,346.0,11266.0,13.27586207,11.0
3646,4225,NV,M,1003.0,258.0,322.0,318.0,386.0,15748.0,7.038461539,10.0
3647,136150,AZ,Female,988.0,310.0,327.0,372.0,372.0,14315.0,23.38888889,50.0
3648,66037,MI,M,1478.0,576.0,605.0,575.0,606.0,19378.0,15.125,21.0
3649,95728,IL,F,687.0,405.0,410.0,431.0,452.0,14237.0,,15.0
3650,174895,OR,F,457.0,187.0,256.0,197.0,267.0,12886.0,15.0,21.0
3651,165056,CA,F,1884.0,454.0,458.0,490.0,490.0,14776.0,,5.0
3652,112367,AR,Female,516.0,272.0,337.0,303.0,344.0,,5.578947368,10.0
3653,147190,CA,F,1545.0,305.0,326.0,360.0,376.0,,16.25,10.0
3654,5613,CA,F,2880.0,511.0,539.0,566.0,587.0,25314.0,8.315789474,12.0
3655,43126,FL,F,845.0,,351.0,496.0,511.0,25715.0,4.875,5.0
3656,53753,TN,F,1239.0,534.0,571.0,624.0,653.0,23901.0,15.84615385,30.0
3657,190651,IL,F,753.0,387.0,432.0,417.0,452.0,17356.0,25.0,10.0
3658,12597,CA,F,2885.0,737.0,773.0,798.0,824.0,,53.85714286,101.0
3659,164169,CA,M,,642.0,670.0,680.0,710.0,22186.0,10.0,15.0
3660,20106,NC,M,,303.0,347.0,347.0,390.0,14449.0,12.0,12.0
3661,143565,CA,F,1387.0,406.0,464.0,403.0,442.0,12732.0,11.4,17.0
3662,96080,IL,F,568.0,220.0,279.0,282.0,353.0,12599.0,3.444444444,5.0
3663,184492,WA,F,917.0,391.0,463.0,476.0,519.0,16290.0,8.571428571,9.0
3664,128522,TX,F,243.0,132.0,147.0,154.0,160.0,4960.0,9.0625,20.0
3665,167551,CA,F,,277.0,359.0,359.0,401.0,15245.0,15.83333333,20.0
3666,101972,MO,F,844.0,340.0,373.0,356.0,358.0,12280.0,20.0,25.0
3667,75609,IA,M,338.0,260.0,315.0,336.0,386.0,14351.0,4.0,10.0
3668,89863,IL,F,1118.0,510.0,563.0,562.0,607.0,22026.0,14.38461539,23.0
3669,80310,WI,male,640.0,376.0,404.0,384.0,411.0,12455.0,14.0,20.0
3670,2757,MO,F,770.0,103.0,239.0,161.0,278.0,10556.0,8.352941177,10.0
3671,56169,MS,F,557.0,190.0,302.0,267.0,346.0,9593.0,,20.0
3672,104259,KS,F,477.0,219.0,221.0,274.0,314.0,10490.0,9.1,15.0
3673,10467,MI,M,1089.0,541.0,580.0,581.0,626.0,19313.0,12.33333333,20.0
3674,165494,CA,F,3898.0,744.0,754.0,785.0,816.0,26483.0,15.55555556,15.0
3675,124817,TX,M,639.0,242.0,236.0,274.0,269.0,,6.55,10.0
3676,149777,CA,F,2215.0,195.0,260.0,263.0,292.0,,,20.0
3677,24272,SC,F,664.0,219.0,283.0,286.0,334.0,18368.0,12.4,20.0
3678,147855,CA,M,4548.0,786.0,848.0,831.0,878.0,33442.0,10.0,15.0
3679,73144,MI,F,690.0,304.0,334.0,353.0,383.0,12933.0,22.22222222,25.0
3680,83220,MN,F,391.0,280.0,323.0,326.0,375.0,12693.0,,5.0
3681,17921,NC,F,732.0,,414.0,400.0,462.0,17541.0,7.285714286,8.0
3682,184237,WA,male,976.0,479.0,515.0,536.0,571.0,20488.0,8.111111111,14.0
3683,132179,CO,F,728.0,306.0,335.0,297.0,330.0,10468.0,11.22222222,14.0
3684,117922,TX,M,376.0,179.0,234.0,234.0,287.0,10225.0,8.085,15.0
3685,76851,IA,M,466.0,224.0,266.0,258.0,311.0,11257.0,16.25,20.0
3686,38098,FL,F,1657.0,264.0,360.0,388.0,491.0,23026.0,4.1,3.0
3687,138173,AZ,Female,785.0,390.0,487.0,465.0,530.0,20699.0,9.4,10.0
3688,161760,CA,F,4058.0,578.0,701.0,671.0,797.0,37190.0,35.0,35.0
3689,94884,IL,M,927.0,388.0,464.0,391.0,431.0,15328.0,30.0,40.0
3690,162820,CA,M,3365.0,544.0,525.0,655.0,621.0,27608.0,17.5,25.0
3691,156437,CA,M,2130.0,315.0,309.0,380.0,380.0,11583.0,15.0,27.0
3692,141645,NV,F,1446.0,509.0,520.0,544.0,556.0,22085.0,14.8,35.0
3693,152494,CA,M,,525.0,604.0,571.0,589.0,18780.0,15.55555556,5.0
3694,188492,CO,F,493.0,220.0,252.0,264.0,324.0,12802.0,13.3,20.0
3695,177824,OR,F,450.0,217.0,208.0,270.0,269.0,8816.0,7.625,9.0
3696,139030,AZ,Female,778.0,280.0,298.0,290.0,313.0,11652.0,6.428571429,5.0
3697,89500,AZ,Female,1250.0,218.0,459.0,328.0,441.0,13293.0,8.65,10.0
3698,48587,AL,Male,425.0,264.0,245.0,311.0,320.0,9998.0,12.33333333,15.0
3699,187501,HI,F,4250.0,,301.0,363.0,364.0,12365.0,5.75,10.0
3700,135888,AZ,M,842.0,247.0,266.0,277.0,321.0,,12.5,16.0
3701,67333,MI,F,1092.0,580.0,587.0,620.0,631.0,17240.0,8.333333333,8.0
3702,62741,IN,M,625.0,319.0,362.0,362.0,411.0,13847.0,8.5,11.0
3703,112247,MO,F,643.0,257.0,272.0,296.0,321.0,,23.33333333,25.0
3704,137845,AZ,M,676.0,379.0,409.0,380.0,433.0,,6.75,15.0
3705,59984,IN,F,1101.0,518.0,631.0,615.0,701.0,,,17.0
3706,141186,NV,F,706.0,283.0,316.0,339.0,371.0,14352.0,6.47826087,12.0
3707,138597,AZ,Female,1573.0,569.0,572.0,709.0,702.0,28844.0,7.235294118,11.0
3708,150404,CA,F,1745.0,386.0,348.0,398.0,357.0,10891.0,10.41463415,10.0
3709,166521,CA,F,3422.0,638.0,775.0,693.0,807.0,33068.0,18.2,27.0
3710,148153,CA,F,3576.0,661.0,768.0,729.0,826.0,29413.0,8.887714286,11.0
3711,38266,FL,F,590.0,267.0,319.0,304.0,322.0,8625.0,15.0,10.0
3712,161108,CA,M,996.0,277.0,284.0,300.0,330.0,8189.0,5.25,5.0
3713,44406,FL,F,945.0,292.0,317.0,376.0,456.0,17575.0,4.625,10.0
3714,8669,IL,F,1757.0,472.0,488.0,560.0,588.0,,8.388888889,10.0
3715,173702,HI,M,2609.0,486.0,497.0,542.0,555.0,16626.0,4.5,25.0
3716,174956,OR,F,598.0,276.0,333.0,322.0,374.0,12592.0,7.25,10.0
3717,52592,TN,F,667.0,313.0,325.0,352.0,370.0,11897.0,9.090909091,10.0
3718,80505,WI,F,673.0,358.0,383.0,381.0,416.0,,12.11111111,20.0
3719,188734,HI,J,3500.0,269.0,264.0,292.0,285.0,8815.0,5.375,5.0
3720,148569,CA,M,1443.0,280.0,272.0,329.0,328.0,,10.4,19.0
3721,2262,CA,F,1778.0,411.0,480.0,439.0,503.0,18236.0,6.527777778,12.5
3722,41091,FL,F,661.0,211.0,236.0,247.0,251.0,12774.0,7.214285714,10.0
3723,30047,GA,F,436.0,279.0,302.0,351.0,383.0,12382.0,7.052631579,10.0
3724,167580,CA,M,2394.0,385.0,382.0,439.0,444.0,21417.0,10.0,21.0
3725,76030,IA,M,551.0,304.0,322.0,338.0,378.0,14020.0,6.727272727,14.0
3726,21003,NC,F,517.0,213.0,256.0,240.0,269.0,,12.22222222,10.0
3727,149117,CA,F,2549.0,610.0,616.0,590.0,621.0,19524.0,15.0,30.0
3728,47810,AL,F,465.0,,313.0,312.0,336.0,9970.0,4.5,7.0
3729,112301,TX,F,435.0,314.0,357.0,378.0,431.0,13352.0,7.4,10.0
3730,100218,MO,F,665.0,224.0,246.0,276.0,323.0,,5.466666667,8.0
3731,14154,AL,F,801.0,393.0,488.0,409.0,473.0,16846.0,16.5,15.0
3732,16014,NC,M,628.0,322.0,363.0,362.0,399.0,13033.0,,10.0
3733,140723,TX,M,,402.0,434.0,442.0,500.0,18754.0,17.66666667,40.0
3734,169346,CA,F,818.0,156.0,155.0,195.0,192.0,5422.0,7.642857143,10.0
3735,61536,IN,M,561.0,363.0,376.0,386.0,422.0,15208.0,12.5,25.0
3736,154544,CA,F,653.0,194.0,218.0,252.0,292.0,12177.0,,20.0
3737,185149,IL,M,396.0,280.0,318.0,335.0,368.0,12044.0,8.647058824,5.0
3738,186251,CA,F,3836.0,491.0,616.0,579.0,706.0,32838.0,13.06666667,17.0
3739,44582,FL,M,,162.0,194.0,,215.0,10083.0,3.357142857,5.0
3740,177516,OR,M,718.0,193.0,243.0,274.0,311.0,11481.0,13.42857143,37.0
3741,107693,NE,F,259.0,265.0,311.0,316.0,349.0,11187.0,7.346153846,10.0
3742,33512,FL,F,397.0,138.0,168.0,216.0,245.0,,13.0,19.0
3743,105431,KS,M,332.0,218.0,278.0,269.0,330.0,,11.4,25.0
3744,188639,OR,M,932.0,,506.0,519.0,558.0,22287.0,18.26666667,24.0
3745,36472,FL,F,2250.0,254.0,319.0,333.0,415.0,,7.142857143,13.0
3746,166864,CA,F,5222.0,799.0,906.0,843.0,966.0,40664.0,15.0,25.0
3747,176680,OR,F,,222.0,377.0,306.0,448.0,15044.0,7.916666667,5.0
3748,49722,AL,F,1332.0,553.0,547.0,645.0,648.0,21032.0,3.5,3.0
3749,191528,TX,F,814.0,498.0,518.0,532.0,550.0,16756.0,8.5,20.0
3750,10631,AL,F,550.0,752.0,0.0,601.0,0.0,,10.96296296,15.0
3751,118736,TX,M,550.0,238.0,251.0,255.0,255.0,11519.0,25.0,25.0
3752,36479,FL,M,1227.0,249.0,336.0,346.0,457.0,22670.0,,10.0
3753,182800,WA,male,1006.0,427.0,411.0,464.0,458.0,16068.0,14.0952381,21.0
3754,36165,FL,M,1569.0,553.0,605.0,626.0,684.0,27532.0,18.33333333,20.0
3755,66187,MI,F,701.0,490.0,578.0,521.0,587.0,18230.0,15.0,15.0
3756,189258,MD,F,1354.0,515.0,506.0,530.0,540.0,22028.0,8.636363636,15.0
3757,12853,NV,F,614.0,196.0,272.0,227.0,256.0,9308.0,8.038961039,12.0
3758,188377,IL,F,940.0,285.0,339.0,333.0,406.0,13571.0,7.857142857,5.0
3759,139926,NM,F,2056.0,545.0,597.0,658.0,756.0,26183.0,17.66666667,20.0
3760,10851,CA,M,800.0,303.0,249.0,298.0,288.0,9847.0,12.10869565,35.0
3761,119366,TX,M,554.0,312.0,346.0,333.0,356.0,15583.0,4.578947368,6.0
3762,150260,CA,F,2182.0,555.0,561.0,559.0,569.0,17516.0,6.590909091,10.0
3763,73272,MI,F,929.0,437.0,446.0,465.0,481.0,13814.0,12.875,15.0
3764,43101,FL,F,2379.0,464.0,651.0,596.0,755.0,31616.0,19.0,10.0
3765,50640,FL,M,908.0,415.0,422.0,465.0,471.0,15683.0,6.055555556,5.0
3766,190577,TX,F,786.0,385.0,493.0,391.0,466.0,,11.71428571,30.0
3767,96003,IL,F,450.0,258.0,310.0,301.0,339.0,11241.0,4.8,6.0
3768,185913,CA,M,2223.0,413.0,331.0,492.0,415.0,10217.0,5.666666667,10.0
3769,54259,TN,M,553.0,219.0,249.0,275.0,319.0,,10.0,15.0
3770,85003,MN,M,331.0,248.0,291.0,276.0,326.0,10969.0,5.470588235,8.0
3771,5074,CA,M,1089.0,296.0,324.0,328.0,352.0,12998.0,22.88235294,31.0
3772,33359,FL,F,737.0,357.0,382.0,395.0,441.0,16190.0,8.428571429,10.0
3773,103982,MO,M,486.0,237.0,261.0,274.0,301.0,10474.0,11.82352941,15.0
